09:26:35.993963, 2.703682, 0.72
09:26:51.459551, 0.849006, 1.01
09:27:41.122624, 41.425185, 0.73
09:27:54.556430, 10.551246, 0.95
09:28:23.086605, 24.809684, 0.91
09:28:36.006885, 7.758759, 0.64
09:28:44.470226, 0.217305, 0.86
09:29:06.967287, 19.789729, 1.06
09:29:15.114368, 2.860084, 0.71
09:29:22.685881, 0.274561, 0.96
09:29:31.398188, 0.375626, 1.53
09:31:52.588999, 1.849051, 1.58
09:32:35.389625, 39.479822, 1.15
09:35:32.455256, 174.929786, 0.61
09:36:52.536270, 77.490105, 1.37
09:38:27.239177, 91.633135, 0.81
09:40:02.570122, 84.733212, 0.83
09:41:54.553744, 101.327318, 2.28
09:43:02.417843, 65.144295, 0.59
09:45:03.432537, 118.322140, 1.09
09:45:28.571443, 21.824760, 0.73
09:46:52.580592, 81.293011, 0.69
09:47:30.247713, 34.989830, 0.59
09:47:37.900918, 0.153625, 0.54
09:47:53.662661, 12.641014, 0.91
09:48:03.738303, 7.738787, 1.18
09:48:42.233383, 35.773955, 0.88
09:49:55.700644, 70.376188, 0.66
09:50:07.847093, 9.172269, 1.18
09:50:21.086961, 11.241269, 0.56
09:50:39.558281, 13.894773, 0.64
09:50:48.151083, 0.233468, 0.84
09:51:05.877782, 15.706024, 2.23
09:51:24.114419, 15.951638, 0.50
09:51:36.587297, 2.566446, 1.85
09:52:04.256602, 17.045470, 0.55
09:52:12.480394, 5.991209, 0.87
09:52:35.464035, 20.217645, 1.05
09:53:42.590853, 64.282621, 1.10
09:53:50.177344, 1.199250, 0.60
09:54:55.585675, 54.787020, 0.85
09:55:14.181614, 16.168347, 0.71
09:55:23.079643, 4.875775, 0.76
09:55:32.653848, 2.019762, 0.88
09:55:40.577929, 5.140895, 0.88
09:56:28.708613, 37.362528, 0.87
09:57:06.016099, 17.278268, 0.50
09:58:39.594756, 91.067998, 0.60
09:59:14.014583, 32.203955, 0.90
09:59:43.006320, 26.172981, 0.73
09:59:50.871698, 3.473615, 0.74
09:59:59.084574, 1.324551, 0.62
10:00:06.811198, 3.702841, 0.49
10:00:22.581815, 12.837146, 0.90
10:00:35.721677, 10.391158, 0.53
10:02:12.232915, 93.255062, 0.53
10:02:27.232779, 12.072940, 0.53
10:02:35.318755, 0.511164, 1.84
10:02:48.272768, 9.576753, 0.76
10:03:11.388604, 20.145198, 0.87
10:03:19.554030, 0.359842, 0.69
10:03:36.732359, 14.523881, 0.47
10:03:43.837106, 4.073762, 0.73
10:03:58.592159, 11.996473, 0.59
10:04:15.216018, 14.017636, 0.82
10:04:23.367296, 5.587230, 0.62
10:04:44.439722, 18.303647, 0.75
10:06:29.575024, 102.961380, 1.43
10:07:13.643054, 41.099691, 0.70
10:07:22.999387, 2.161065, 0.57
10:07:31.747721, 3.663525, 0.52
10:07:42.858744, 8.781794, 0.47
10:07:50.429476, 0.275051, 0.64
10:08:39.022475, 46.663508, 0.53
10:08:52.470334, 10.365588, 0.42
10:09:00.111440, 4.159925, 1.61
10:09:14.302301, 11.665808, 0.86
10:10:16.457875, 51.538468, 6.04
10:10:32.092415, 3.191707, 0.76
10:11:35.825607, 61.584061, 0.72
10:11:43.804935, 2.899463, 0.85
10:11:52.201390, 5.546390, 0.45
10:12:08.773188, 13.581782, 0.64
10:12:15.857423, 3.151575, 0.46
10:12:23.700169, 5.079964, 0.81
10:12:39.268951, 11.828781, 0.74
10:13:21.564636, 40.160294, 0.44
10:13:57.456168, 29.678556, 14.56
10:14:04.616007, 0.537117, 0.62
10:14:38.667927, 31.240360, 0.69
10:15:06.335424, 22.254370, 0.72
10:15:21.567067, 12.305697, 0.79
10:15:29.298185, 1.703112, 1.08
10:16:49.749338, 72.705265, 0.56
10:16:58.629376, 0.309392, 0.70
10:17:41.912126, 39.158525, 0.65
10:17:51.930786, 0.570472, 0.66
10:18:09.199547, 14.219793, 0.60
10:18:29.747166, 17.796633, 0.89
10:18:39.100608, 6.711753, 0.77
10:20:01.649777, 79.455527, 0.98
10:20:25.721462, 16.337538, 76.56
10:21:33.051867, 64.268383, 1.10
10:22:29.835371, 53.775197, 0.70
10:22:41.331434, 4.085921, 0.48
10:22:49.601585, 2.883441, 0.93
10:23:51.614369, 59.082909, 0.83
10:24:24.813899, 30.160488, 0.97
10:24:59.041691, 31.564303, 0.50
10:25:19.013439, 11.581008, 0.47
10:25:27.003734, 0.398728, 0.70
10:25:34.243420, 3.152690, 0.93
10:26:49.628247, 72.482079, 0.50
10:27:00.284156, 7.959990, 0.73
10:27:20.360132, 18.175460, 0.65
10:28:44.175206, 81.633745, 0.66
10:28:52.203328, 3.322278, 0.70
10:29:00.205759, 2.863686, 0.54
10:29:29.546665, 26.563688, 0.84
10:29:37.061635, 2.942574, 0.72
10:29:53.119738, 12.855551, 0.50
10:30:03.702495, 7.103155, 0.54
10:31:37.097657, 90.350808, 0.46
10:32:42.589010, 62.175548, 0.71
10:32:49.649422, 4.019112, 0.90
10:33:06.900848, 14.379441, 0.57
10:33:14.582116, 4.607093, 0.68
10:33:27.480811, 10.780849, 0.77
10:33:39.184690, 8.663127, 0.62
10:33:56.428571, 15.093047, 0.69
10:34:12.476326, 12.864401, 0.72
10:34:27.920097, 2.007364, 0.86
10:35:45.439584, 74.728368, 0.70
10:35:53.389730, 0.315871, 0.85
10:36:22.703455, 18.884838, 0.71
10:36:38.923936, 2.797295, 0.83
10:37:02.447203, 20.420551, 0.87
10:37:20.750939, 15.068921, 0.55
10:37:28.053784, 1.110683, 0.83
10:37:35.695506, 5.572901, 0.96
10:37:56.842575, 17.665047, 0.57
10:39:03.782190, 56.422243, 0.71
10:39:27.294089, 12.522790, 0.58
10:39:56.029762, 17.936504, 1.48
10:40:04.150714, 4.664395, 0.57
10:40:12.150312, 2.751824, 0.72
